EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases
musket_rep.seq_sim_rl_75_cov_8_1_21.corrected.fastq.gz,run.musket.sh,21,38594,13240,7219,386,3202,2,1,62643,83415,4597744,10550,557,5956,4,2,0,4698228
musket_rep.seq_sim_rl_50_cov_8_1_24.corrected.fastq.gz,run.musket.sh,24,16516,11787,3888,89,1341,1,0,33622,24839,1645012,8702,129,2417,2,0,0,1681101
lighter_rep.seq_sim_rl_75_cov_1_1_23.corrected.fastq.gz,run.lighter.sh,23,0,2228,8150,0,0,0,0,10378,0,762743,15607,0,0,0,0,0,778350
musket_rep.seq_sim_rl_50_cov_16_1_21.corrected.fastq.gz,run.musket.sh,21,5310,4009,1414,35,220,0,0,10988,8116,538065,2835,50,334,0,0,0,549400
musket_rep.seq_sim_rl_75_cov_1_1_23.corrected.fastq.gz,run.musket.sh,23,5854,1888,1112,52,1472,0,0,10378,12866,759545,2615,126,3198,0,0,0,778350
lighter_rep.seq_sim_rl_75_cov_2_1_23.corrected.fastq.gz,run.lighter.sh,23,0,3919,14041,0,0,0,0,17960,0,1320061,26939,0,0,0,0,0,1347000
musket_rep.seq_sim_rl_75_cov_4_1_22.corrected.fastq.gz,run.musket.sh,22,25127,7667,2323,201,2059,1,1,37378,51281,2743061,4447,286,4273,2,2,0,2803352
lighter_rep.seq_sim_rl_75_cov_8_1_22.corrected.fastq.gz,run.lighter.sh,22,0,7457,26927,0,0,0,0,34384,0,2527046,51754,0,0,0,0,0,2578800
lighter_rep.seq_sim_rl_75_cov_128_1_23.corrected.fastq.gz,run.lighter.sh,23,1,3914,14111,9,100,0,0,18135,2888,1332816,24286,10,125,0,0,0,1360125
lighter_rep.seq_sim_rl_75_cov_8_1_24.corrected.fastq.gz,run.lighter.sh,24,0,14,30,0,0,0,0,44,3,3244,53,0,0,0,0,0,3300
bless_rep.seq_sim_rl_100_cov_64_1_24.corrected.fastq.gz,run.bless.sh,24,116163,84844,227643,282,17041,873,127410,446846,338221,39249156,365735,1578,43266,7843,4491346,189052,44686197
musket_rep.seq_sim_rl_75_cov_2_1_23.corrected.fastq.gz,run.musket.sh,23,3862,1161,342,12,283,0,0,5660,7664,415490,763,24,559,0,0,0,424500
bless_rep.seq_sim_rl_50_cov_32_1_21.corrected.fastq.gz,run.bless.sh,21,116825,166950,141398,267,18450,884,45626,444774,215690,21293849,201942,1348,48890,5214,446608,26363,22239904
lighter_rep.seq_sim_rl_75_cov_4_1_23.corrected.fastq.gz,run.lighter.sh,23,0,2205,8108,0,0,0,0,10313,0,758043,15432,0,0,0,0,0,773475
lighter_rep.seq_sim_rl_100_cov_64_1_19.corrected.fastq.gz,run.lighter.sh,19,0,33,158,0,2,1,0,194,59,19035,303,1,2,1,0,0,19401
bless_rep.seq_sim_rl_50_cov_32_1_20.corrected.fastq.gz,run.bless.sh,20,3208,4600,3680,5,536,31,1484,12060,5821,574267,5341,41,1486,254,14904,944,603058
lighter_rep.seq_sim_rl_100_cov_4_1_20.corrected.fastq.gz,run.lighter.sh,20,0,5,11,0,0,0,0,16,0,1573,27,0,0,0,0,0,1600
musket_rep.seq_sim_rl_75_cov_16_1_19.corrected.fastq.gz,run.musket.sh,19,64942,32227,44271,704,6833,3,0,148980,159554,10939002,63141,1081,10719,6,0,0,11173503
lighter_rep.seq_sim_rl_75_cov_8_1_23.corrected.fastq.gz,run.lighter.sh,23,0,8006,28602,0,0,0,0,36608,0,2690358,55242,0,0,0,0,0,2745600
musket_rep.seq_sim_rl_75_cov_2_1_24.corrected.fastq.gz,run.musket.sh,24,7695,2433,945,56,1158,1,1,12288,16106,900674,2255,104,2460,1,1,0,921601
lighter_rep.seq_sim_rl_100_cov_1_1_20.corrected.fastq.gz,run.lighter.sh,20,0,946,6234,0,0,0,0,7180,0,703663,14337,0,0,0,0,0,718000
musket_rep.seq_sim_rl_100_cov_1_1_20.corrected.fastq.gz,run.musket.sh,20,4091,765,646,43,1635,0,0,7180,12582,699459,1625,130,4204,0,0,0,718000
lighter_rep.seq_sim_rl_100_cov_2_1_20.corrected.fastq.gz,run.lighter.sh,20,0,1900,12460,0,0,0,0,14360,0,1407222,28778,0,0,0,0,0,1436000
musket_rep.seq_sim_rl_100_cov_2_1_19.corrected.fastq.gz,run.musket.sh,19,366,73,51,1,13,0,0,504,883,49429,70,3,15,0,0,0,50400
musket_rep.seq_sim_rl_100_cov_4_1_20.corrected.fastq.gz,run.musket.sh,20,19945,3506,2802,232,1843,0,0,28328,52327,2772074,4104,342,3953,0,0,0,2832800
lighter_rep.seq_sim_rl_100_cov_1_1_21.corrected.fastq.gz,run.lighter.sh,21,0,946,6234,0,0,0,0,7180,0,703663,14337,0,0,0,0,0,718000
lighter_rep.seq_sim_rl_75_cov_16_1_21.corrected.fastq.gz,run.lighter.sh,21,53,11064,39322,34,424,0,0,50897,2175,3740262,74336,36,466,0,0,0,3817275
lighter_rep.seq_sim_rl_75_cov_16_1_20.corrected.fastq.gz,run.lighter.sh,20,3,873,2936,3,23,0,0,3838,160,282125,5537,3,25,0,0,0,287850
lighter_rep.seq_sim_rl_100_cov_2_1_21.corrected.fastq.gz,run.lighter.sh,21,0,1900,12460,0,0,0,0,14360,0,1407222,28778,0,0,0,0,0,1436000
musket_rep.seq_sim_rl_100_cov_1_1_21.corrected.fastq.gz,run.musket.sh,21,4544,824,611,38,1163,0,0,7180,12837,700839,1407,93,2824,0,0,0,718000
musket_rep.seq_sim_rl_100_cov_2_1_20.corrected.fastq.gz,run.musket.sh,20,5472,1008,615,57,502,0,0,7654,14138,749237,976,75,974,0,0,0,765400
lighter_rep.seq_sim_rl_75_cov_16_1_22.corrected.fastq.gz,run.lighter.sh,22,11,1928,6676,10,86,0,0,8711,376,640161,12684,10,94,0,0,0,653325
musket_rep.seq_sim_rl_100_cov_2_1_21.corrected.fastq.gz,run.musket.sh,21,4759,768,482,51,644,0,0,6704,12551,655199,956,79,1615,0,0,0,670400
musket_rep.seq_sim_rl_75_cov_4_1_23.corrected.fastq.gz,run.musket.sh,23,25258,7673,2259,182,2004,2,2,37378,51051,2743246,4705,258,4087,3,3,0,2803353
fiona_rep.seq_sim_rl_75_cov_32_1_405000.corrected.fastq.gz,run.fiona.sh,21,14484,30861,81029,8125,7107,372,205,141978,89376,10422847,113674,10403,11553,532,222,8,10648615
lighter_rep.seq_sim_rl_75_cov_4_1_24.corrected.fastq.gz,run.lighter.sh,24,0,5886,21172,0,0,0,0,27058,0,1988781,40569,0,0,0,0,0,2029350
lighter_rep.seq_sim_rl_100_cov_4_1_21.corrected.fastq.gz,run.lighter.sh,21,0,3671,24657,0,0,0,0,28328,0,2776027,56773,0,0,0,0,0,2832800
fiona_rep.seq_sim_rl_75_cov_16_1_405000.corrected.fastq.gz,run.fiona.sh,24,22640,32530,76494,8103,8767,446,220,148980,106993,10935033,106196,10574,14120,648,230,13,11173807
musket_rep.seq_sim_rl_75_cov_8_1_24.corrected.fastq,run.musket.sh,23,20144,6698,3082,130,1499,1,0,31554,41993,2316253,5416,194,2693,2,0,0,2366551
bless_rep.seq_sim_rl_50_cov_16_1_24.corrected.fastq,run.bless.sh,23,57423,42320,11571,39,2719,144,7627,114216,87653,5505664,21732,199,8723,582,81713,4794,5711060
lighter_rep.seq_sim_rl_100_cov_8_1_20.corrected.fastq.gz,run.lighter.sh,20,0,5993,39571,0,0,0,0,45564,0,4465076,91324,0,0,0,0,0,4556400
bless_rep.seq_sim_rl_100_cov_32_1_23.corrected.fastq.gz,run.bless.sh,23,76017,43513,95544,148,7890,384,63618,223496,204309,19668541,150008,759,22614,3250,2208291,92656,22350428
lighter_rep.seq_sim_rl_100_cov_8_1_21.corrected.fastq.gz,run.lighter.sh,21,0,1381,9000,0,0,0,0,10381,0,1017057,21043,0,0,0,0,0,1038100
lighter_rep.seq_sim_rl_100_cov_128_1_21.corrected.fastq.gz,run.lighter.sh,21,1,3649,24004,16,116,0,0,27786,4900,2722720,50803,20,157,0,0,0,2778600
lighter_rep.seq_sim_rl_100_cov_32_1_21.corrected.fastq.gz,run.lighter.sh,21,0,7163,46911,0,0,0,0,54074,0,5299534,107866,0,0,0,0,0,5407400
lighter_rep.seq_sim_rl_100_cov_64_1_21.corrected.fastq.gz,run.lighter.sh,21,9,6421,41818,34,351,1,0,48634,18487,4765730,78558,49,576,1,0,0,4863401
musket_rep.seq_sim_rl_100_cov_128_1_21.corrected.fastq.gz,run.musket.sh,21,228,6433,41678,43,136,0,0,48518,9742,4754707,87126,49,176,0,0,0,4851800
musket_rep.seq_sim_rl_100_cov_1_1_22.corrected.fastq.gz,run.musket.sh,22,4600,826,586,35,1133,0,0,7180,12834,700970,1411,92,2693,0,0,0,718000
musket_rep.seq_sim_rl_100_cov_4_1_21.corrected.fastq.gz,run.musket.sh,21,20670,3450,1838,223,2147,0,0,28328,53312,2771184,3118,343,4843,0,0,0,2832800
lighter_rep.seq_sim_rl_100_cov_16_1_20.corrected.fastq.gz,run.lighter.sh,20,0,1524,9749,7,48,0,0,11328,407,1110081,22254,7,51,0,0,0,1132800
lighter_rep.seq_sim_rl_100_cov_1_1_23.corrected.fastq.gz,run.lighter.sh,23,0,946,6234,0,0,0,0,7180,0,703663,14337,0,0,0,0,0,718000
lighter_rep.seq_sim_rl_100_cov_2_1_22.corrected.fastq.gz,run.lighter.sh,22,0,1900,12460,0,0,0,0,14360,0,1407222,28778,0,0,0,0,0,1436000
lighter_rep.seq_sim_rl_100_cov_4_1_22.corrected.fastq.gz,run.lighter.sh,22,0,3671,24657,0,0,0,0,28328,0,2776027,56773,0,0,0,0,0,2832800
musket_rep.seq_sim_rl_100_cov_1_1_23.corrected.fastq.gz,run.musket.sh,23,4567,821,638,38,1116,0,0,7180,12667,701083,1583,87,2580,0,0,0,718000
fiona_rep.seq_sim_rl_75_cov_32_1_405000.corrected.fastq.gz,run.fiona.sh,23,6782,10238,23437,2962,3598,210,89,47227,33740,3464728,33344,3987,5979,300,90,5,3542173
lighter_rep.seq_sim_rl_75_cov_16_1_24.corrected.fastq.gz,run.lighter.sh,24,166,18664,65624,69,825,0,0,85348,3910,6271973,124211,72,934,0,0,0,6401100
musket_rep.seq_sim_rl_75_cov_4_1_24.corrected.fastq.gz,run.musket.sh,24,25134,7606,2298,174,2164,2,2,37378,50428,2743133,5330,256,4200,3,3,0,2803353
musket_rep.seq_sim_rl_100_cov_2_1_22.corrected.fastq.gz,run.musket.sh,22,10354,1772,1001,95,1138,0,0,14360,26741,1404682,1895,142,2540,0,0,0,1436000
musket_rep.seq_sim_rl_100_cov_4_1_22.corrected.fastq.gz,run.musket.sh,22,20779,3487,2086,196,1780,0,0,28328,53152,2772163,3325,296,3864,0,0,0,2832800
musket_rep.seq_sim_rl_100_cov_8_1_21.corrected.fastq.gz,run.musket.sh,21,38129,7125,7360,362,2993,1,0,55970,101387,5478376,10489,545,6202,2,0,0,5597001
lighter_rep.seq_sim_rl_100_cov_8_1_22.corrected.fastq.gz,run.lighter.sh,22,0,429,2950,0,0,0,0,3379,0,331082,6818,0,0,0,0,0,337900
lighter_rep.seq_sim_rl_100_cov_2_1_23.corrected.fastq.gz,run.lighter.sh,23,0,1900,12460,0,0,0,0,14360,0,1407222,28778,0,0,0,0,0,1436000
lighter_rep.seq_sim_rl_100_cov_16_1_21.corrected.fastq.gz,run.lighter.sh,21,34,6341,41176,27,424,0,0,48002,1938,4704063,93699,28,472,0,0,0,4800200
musket_rep.seq_sim_rl_50_cov_16_1_24.corrected.fastq,run.musket.sh,22,70888,51283,16870,366,3927,3,0,143337,107654,7017098,35512,498,6085,6,0,0,7166853
musket_rep.seq_sim_rl_100_cov_8_1_20.corrected.fastq.gz,run.musket.sh,20,8330,1513,1690,67,407,0,0,12007,21620,1175737,2293,98,952,0,0,0,1200700
lighter_rep.seq_sim_rl_100_cov_4_1_23.corrected.fastq.gz,run.lighter.sh,23,0,3671,24657,0,0,0,0,28328,0,2776027,56773,0,0,0,0,0,2832800
musket_rep.seq_sim_rl_75_cov_16_1_21.corrected.fastq.gz,run.musket.sh,21,27844,9327,4865,199,1215,0,0,43450,57516,3191113,7557,265,2299,0,0,0,3258750
musket_rep.seq_sim_rl_100_cov_2_1_23.corrected.fastq.gz,run.musket.sh,23,10297,1760,922,90,1291,0,0,14360,26641,1404412,1995,142,2810,0,0,0,1436000
bfc_rep.seq_sim_rl_50_cov_32_1_22.corrected.fastq.gz,run.bfc.sh,22,5494,161564,275650,89,2567,1,1,445365,24701,21817709,420981,214,4644,1,1,0,22268251
musket_rep.seq_sim_rl_75_cov_16_1_22.corrected.fastq.gz,run.musket.sh,22,7766,2617,1219,69,338,0,0,12009,15870,882175,2023,85,522,0,0,0,900675
musket_rep.seq_sim_rl_100_cov_16_1_19.corrected.fastq.gz,run.musket.sh,19,7577,2839,10278,96,726,0,0,21516,26698,2107488,16353,120,941,0,0,0,2151600
lighter_rep.seq_sim_rl_75_cov_32_1_19.corrected.fastq.gz,run.lighter.sh,19,0,29784,105554,0,0,0,0,135338,0,9946822,203528,0,0,0,0,0,10150350
lighter_rep.seq_sim_rl_100_cov_1_1_24.corrected.fastq.gz,run.lighter.sh,24,0,946,6234,0,0,0,0,7180,0,703663,14337,0,0,0,0,0,718000
lighter_rep.seq_sim_rl_75_cov_32_1_21.corrected.fastq.gz,run.lighter.sh,21,0,8,14,0,0,0,0,22,0,1617,33,0,0,0,0,0,1650
lighter_rep.seq_sim_rl_100_cov_2_1_24.corrected.fastq.gz,run.lighter.sh,24,0,1900,12460,0,0,0,0,14360,0,1407222,28778,0,0,0,0,0,1436000
musket_rep.seq_sim_rl_100_cov_1_1_24.corrected.fastq.gz,run.musket.sh,24,5065,891,524,37,663,0,0,7180,13114,702252,1157,66,1411,0,0,0,718000
musket_rep.seq_sim_rl_100_cov_8_1_22.corrected.fastq.gz,run.musket.sh,22,30241,5635,5522,231,2308,0,0,43937,80091,4300601,7922,352,4734,0,0,0,4393700
musket_rep.seq_sim_rl_100_cov_2_1_24.corrected.fastq.gz,run.musket.sh,24,10226,1740,888,86,1420,0,0,14360,26488,1404072,2154,136,3150,0,0,0,1436000
lighter_rep.seq_sim_rl_100_cov_8_1_23.corrected.fastq.gz,run.lighter.sh,23,0,871,5712,0,0,0,0,6583,0,645225,13075,0,0,0,0,0,658300
lighter_rep.seq_sim_rl_100_cov_16_1_22.corrected.fastq.gz,run.lighter.sh,22,0,506,3243,3,15,0,0,3767,144,369176,7360,4,16,0,0,0,376700
musket_rep.seq_sim_rl_100_cov_4_1_23.corrected.fastq.gz,run.musket.sh,23,20654,3525,2389,182,1578,0,0,28328,52749,2772685,3747,277,3342,0,0,0,2832800
musket_rep.seq_sim_rl_75_cov_32_1_20.corrected.fastq.gz,run.musket.sh,20,3763,4794,13294,63,405,0,0,22319,13753,1639904,19702,84,482,0,0,0,1673925
musket_rep.seq_sim_rl_100_cov_16_1_20.corrected.fastq.gz,run.musket.sh,20,2823,1393,5637,23,345,0,0,10221,11573,1001258,8795,32,442,0,0,0,1022100
lighter_rep.seq_sim_rl_50_cov_32_1_22.corrected.fastq.gz,run.lighter.sh,22,0,80274,140398,0,0,0,0,220672,0,10812979,220621,0,0,0,0,0,11033600
lighter_rep.seq_sim_rl_100_cov_4_1_24.corrected.fastq.gz,run.lighter.sh,24,0,3671,24657,0,0,0,0,28328,0,2776027,56773,0,0,0,0,0,2832800
lighter_rep.seq_sim_rl_75_cov_32_1_22.corrected.fastq.gz,run.lighter.sh,22,0,5647,19495,0,0,0,0,25142,0,1848226,37424,0,0,0,0,0,1885650
bless_rep.seq_sim_rl_75_cov_64_1_18.corrected.fastq.gz,run.bless.sh,18,34108,79199,172622,213,9951,522,68582,296615,102443,20008071,258674,801,23249,4444,1765110,83921,22246713
lighter_rep.seq_sim_rl_100_cov_128_1_24.corrected.fastq.gz,run.lighter.sh,24,2,4732,30880,27,154,0,0,35795,8139,3507736,63374,32,219,0,0,0,3579500
lighter_rep.seq_sim_rl_100_cov_64_1_24.corrected.fastq.gz,run.lighter.sh,24,575,9088,58275,51,579,0,0,68568,32990,6719018,103734,83,975,0,0,0,6856800
musket_rep.seq_sim_rl_100_cov_64_1_24.corrected.fastq.gz,run.musket.sh,24,25113,17292,83794,361,5654,0,0,132214,107727,12948893,156762,593,7425,0,0,0,13221400
musket_rep.seq_sim_rl_100_cov_128_1_24.corrected.fastq.gz,run.musket.sh,24,552,10504,68397,88,286,0,0,79827,16992,7821928,143271,101,408,0,0,0,7982700
lighter_rep.seq_sim_rl_100_cov_8_1_24.corrected.fastq.gz,run.lighter.sh,24,0,6493,42832,0,0,0,0,49325,0,4833262,99238,0,0,0,0,0,4932500
pollux_rep.seq_sim_rl_50_cov_1_1_19.corrected.fastq.gz,run.pollux.sh,19,4904,3932,2016,78,2238,1094,26,14262,9755,692625,4314,251,4982,1631,40,2,713600
musket_rep.seq_sim_rl_100_cov_4_1_24.corrected.fastq.gz,run.musket.sh,24,21256,3462,1563,165,1882,0,0,28328,53378,2772080,3144,251,3947,0,0,0,2832800
musket_rep.seq_sim_rl_100_cov_8_1_23.corrected.fastq.gz,run.musket.sh,23,6475,1149,1093,48,204,0,0,8969,16336,878583,1515,61,405,0,0,0,896900
pollux_rep.seq_sim_rl_50_cov_2_1_19.corrected.fastq.gz,run.pollux.sh,19,9765,8094,3775,115,4328,2131,44,28208,19702,1370066,7990,478,9925,3091,61,4,1411317
racer_rep.seq_sim_rl_50_cov_1_1_405000.corrected.fastq.gz,run.racer.sh,19,6922,4951,1466,8,927,86,30,14360,11856,699535,2551,80,3626,578,132,1,718359
musket_rep.seq_sim_rl_75_cov_16_1_24.corrected.fastq.gz,run.musket.sh,24,59446,19957,9696,418,3915,2,1,93434,123464,6860518,16270,598,6697,4,2,0,7007553
musket_rep.seq_sim_rl_100_cov_16_1_21.corrected.fastq.gz,run.musket.sh,21,30758,8491,22381,339,3275,0,0,65244,94894,6389053,35035,545,4873,0,0,0,6524400
racer_rep.seq_sim_rl_50_cov_2_1_405000.corrected.fastq.gz,run.racer.sh,19,10920,10189,4722,22,2319,156,59,28328,20511,1379491,7709,172,7923,932,263,5,1417006
bless_rep.seq_sim_rl_100_cov_64_1_20.corrected.fastq.gz,run.bless.sh,20,18706,28318,88059,133,5484,196,49263,140896,64829,12070477,144435,460,12985,1501,1722952,72400,14090039
pollux_rep.seq_sim_rl_50_cov_4_1_19.corrected.fastq.gz,run.pollux.sh,19,19963,16074,6876,222,8634,4125,103,55894,40650,2714823,14243,987,19935,5935,128,7,2796708
fiona_rep.seq_sim_rl_100_cov_32_1_405000.corrected.fastq.gz,run.fiona.sh,24,22968,29381,141750,17226,11585,586,287,223496,194925,21882230,230106,22677,18812,869,296,25,22349940
lighter_rep.seq_sim_rl_75_cov_16_1_23.corrected.fastq.gz,run.lighter.sh,23,126,16346,57554,55,738,0,0,74819,3285,5498317,108928,59,836,0,0,0,5611425
musket_rep.seq_sim_rl_100_cov_16_1_22.corrected.fastq.gz,run.musket.sh,22,17172,4718,12035,170,2327,0,0,36422,54272,3565282,18754,291,3601,0,0,0,3642200
lighter_rep.seq_sim_rl_100_cov_16_1_23.corrected.fastq.gz,run.lighter.sh,23,70,10443,68082,47,723,0,0,79365,3462,7776945,155243,51,799,0,0,0,7936500
musket_rep.seq_sim_rl_100_cov_8_1_24.corrected.fastq.gz,run.musket.sh,24,33600,6025,4756,238,2369,0,0,46988,86855,4599450,7256,371,4868,0,0,0,4698800
pollux_rep.seq_sim_rl_50_cov_1_1_20.corrected.fastq.gz,run.pollux.sh,20,4932,4060,2195,70,2057,930,24,14244,9450,692569,4584,238,4342,1408,41,3,712635
lighter_rep.seq_sim_rl_100_cov_32_1_22.corrected.fastq.gz,run.lighter.sh,22,0,4872,32036,0,0,0,0,36908,0,3617161,73639,0,0,0,0,0,3690800
racer_rep.seq_sim_rl_50_cov_4_1_405000.corrected.fastq.gz,run.racer.sh,19,14832,20315,15445,44,5045,289,99,55970,32318,2724277,23310,385,17129,1781,406,8,2799614
racer_rep.seq_sim_rl_50_cov_1_1_405000.corrected.fastq.gz,run.racer.sh,20,6922,4951,1466,8,927,86,30,14360,11855,699534,2552,80,3627,578,132,1,718359
fiona_rep.seq_sim_rl_100_cov_64_1_405000.corrected.fastq.gz,run.fiona.sh,20,5394,3159,11996,1415,2438,130,41,24532,26982,2400061,20100,2019,3904,165,41,4,2453276
pollux_rep.seq_sim_rl_50_cov_1_1_21.corrected.fastq.gz,run.pollux.sh,21,5110,4174,2253,71,1795,813,19,14216,9270,692092,4725,208,3752,1181,29,2,711259
lighter_rep.seq_sim_rl_100_cov_16_1_24.corrected.fastq.gz,run.lighter.sh,24,34,3783,24631,19,295,0,0,28762,1282,2817908,56662,19,329,0,0,0,2876200
lighter_rep.seq_sim_rl_75_cov_32_1_23.corrected.fastq.gz,run.lighter.sh,23,0,18724,66887,0,0,0,0,85611,0,6292201,128624,0,0,0,0,0,6420825
pollux_rep.seq_sim_rl_50_cov_2_1_21.corrected.fastq.gz,run.pollux.sh,21,10245,8354,3842,133,3871,1693,42,28138,19217,1368693,8384,427,8476,2484,59,5,1407745
pollux_rep.seq_sim_rl_50_cov_2_1_20.corrected.fastq.gz,run.pollux.sh,20,792,710,376,9,510,368,9,2765,1730,133613,902,62,1507,566,12,0,138392
racer_rep.seq_sim_rl_50_cov_1_1_405000.corrected.fastq.gz,run.racer.sh,21,6922,4951,1466,8,927,86,30,14360,11855,699534,2552,80,3627,578,132,1,718359
pollux_rep.seq_sim_rl_50_cov_4_1_20.corrected.fastq.gz,run.pollux.sh,20,20460,16336,6872,237,8293,3640,93,55838,40310,2714474,14512,928,18060,5293,123,8,2793708
lighter_rep.seq_sim_rl_100_cov_32_1_20.corrected.fastq.gz,run.lighter.sh,20,0,2127,13675,0,0,0,0,15802,0,1548693,31507,0,0,0,0,0,1580200
musket_rep.seq_sim_rl_75_cov_16_1_21.corrected.fastq,run.musket.sh,20,20244,7115,4377,194,1172,0,0,33102,42976,2430673,6446,254,2301,0,0,0,2482650
pollux_rep.seq_sim_rl_50_cov_8_1_19.corrected.fastq.gz,run.pollux.sh,19,317,244,76,3,33,15,1,688,555,33662,111,6,59,19,1,0,34413
racer_rep.seq_sim_rl_50_cov_2_1_405000.corrected.fastq.gz,run.racer.sh,20,5163,4671,1862,12,1169,75,30,12952,9537,630442,3282,81,4002,397,117,3,647861
racer_rep.seq_sim_rl_50_cov_4_1_405000.corrected.fastq.gz,run.racer.sh,20,14832,20315,15445,44,5045,289,99,55970,32318,2724277,23310,385,17129,1781,406,8,2799614
pollux_rep.seq_sim_rl_50_cov_1_1_22.corrected.fastq.gz,run.pollux.sh,22,5101,4152,2309,65,1737,804,21,14168,9077,689970,4844,197,3503,1212,33,2,708838
lighter_rep.seq_sim_rl_75_cov_32_1_24.corrected.fastq.gz,run.lighter.sh,24,0,11139,40236,0,0,0,0,51375,0,3775806,77319,0,0,0,0,0,3853125
pollux_rep.seq_sim_rl_50_cov_4_1_21.corrected.fastq.gz,run.pollux.sh,21,21032,16766,7177,265,7037,3485,104,55762,39670,2713700,15022,889,15269,5124,137,10,2789821
racer_rep.seq_sim_rl_50_cov_1_1_405000.corrected.fastq.gz,run.racer.sh,22,6922,4951,1466,8,927,86,30,14360,11855,699534,2552,80,3627,578,132,1,718359
pollux_rep.seq_sim_rl_50_cov_2_1_22.corrected.fastq.gz,run.pollux.sh,22,10367,8484,4050,118,3362,1713,52,28094,18779,1367616,8771,374,7377,2521,77,7,1405522
musket_rep.seq_sim_rl_100_cov_16_1_23.corrected.fastq.gz,run.musket.sh,23,54252,10618,13449,513,3293,0,0,82125,144315,8042144,19192,725,6124,0,0,0,8212500
pollux_rep.seq_sim_rl_50_cov_8_1_20.corrected.fastq.gz,run.pollux.sh,20,37489,28955,11336,503,14282,5738,170,98303,73249,4779493,23080,1670,31651,8783,262,9,4918197
musket_rep.seq_sim_rl_75_cov_32_1_21.corrected.fastq.gz,run.musket.sh,21,5382,6726,18049,41,620,0,0,30818,19582,2264434,26531,61,742,0,0,0,2311350
racer_rep.seq_sim_rl_50_cov_4_1_405000.corrected.fastq.gz,run.racer.sh,21,14832,20315,15445,44,5045,289,99,55970,32318,2724277,23310,385,17129,1781,406,8,2799614
pollux_rep.seq_sim_rl_50_cov_8_1_21.corrected.fastq.gz,run.pollux.sh,21,4144,3322,1431,58,2391,1306,30,12652,8889,611647,3455,285,6922,2006,45,3,633252
racer_rep.seq_sim_rl_50_cov_2_1_405000.corrected.fastq.gz,run.racer.sh,22,10916,10189,4726,22,2319,156,59,28328,20507,1379491,7713,172,7923,932,263,5,1417006
musket_rep.seq_sim_rl_100_cov_16_1_24.corrected.fastq.gz,run.musket.sh,24,19882,3823,4234,185,1639,0,0,29763,53008,2912928,6659,295,3410,0,0,0,2976300
musket_rep.seq_sim_rl_50_cov_32_1_19.corrected.fastq.gz,run.musket.sh,19,73362,98266,90572,648,7795,0,0,270643,145105,13251245,124674,934,10192,0,0,0,13532150
lighter_rep.seq_sim_rl_100_cov_32_1_23.corrected.fastq.gz,run.lighter.sh,23,0,11355,75690,0,0,0,0,87045,0,8529514,174986,0,0,0,0,0,8704500
pollux_rep.seq_sim_rl_50_cov_16_1_19.corrected.fastq.gz,run.pollux.sh,19,61945,47519,18224,810,22203,8270,263,158971,121587,7732021,34958,2872,48239,13176,408,19,7953280
lighter_rep.seq_sim_rl_50_cov_32_1_21.corrected.fastq.gz,run.lighter.sh,21,0,49819,86957,0,0,0,0,136776,0,6701937,136863,0,0,0,0,0,6838800
musket_rep.seq_sim_rl_75_cov_16_1_23.corrected.fastq.gz,run.musket.sh,23,70758,24825,14898,576,4814,2,2,115873,150491,8508117,22740,863,8260,4,4,0,8690479
musket_rep.seq_sim_rl_100_cov_32_1_22.corrected.fastq.gz,run.musket.sh,22,16827,7812,32381,176,1985,0,0,59181,63480,5797415,54184,271,2750,0,0,0,5918100
racer_rep.seq_sim_rl_50_cov_8_1_405000.corrected.fastq.gz,run.racer.sh,21,532,683,415,3,233,14,5,1880,1084,91241,756,15,840,104,24,1,94065
musket_rep.seq_sim_rl_75_cov_32_1_20.corrected.fastq,run.musket.sh,19,24091,14774,25525,160,2255,0,0,66805,61702,4906575,38614,283,3201,0,0,0,5010375
pollux_rep.seq_sim_rl_50_cov_16_1_21.corrected.fastq.gz,run.pollux.sh,21,23681,18243,7094,300,9613,5060,120,63991,47876,3104611,14687,1223,26233,7360,164,16,3202170
pollux_rep.seq_sim_rl_50_cov_16_1_20.corrected.fastq.gz,run.pollux.sh,20,2683,2195,901,27,1587,486,21,7879,5754,381533,1967,170,4065,772,45,1,394307
lighter_rep.seq_sim_rl_100_cov_32_1_24.corrected.fastq.gz,run.lighter.sh,24,0,11107,72387,0,0,0,0,83494,0,8182270,167130,0,0,0,0,0,8349400
musket_rep.seq_sim_rl_75_cov_32_1_22.corrected.fastq.gz,run.musket.sh,22,20348,9329,10922,140,1671,0,0,42410,47524,3114719,16039,224,2244,0,0,0,3180750
musket_rep.seq_sim_rl_100_cov_64_1_21.corrected.fastq.gz,run.musket.sh,21,95141,41443,155679,1230,21135,2,0,314630,356501,30804461,270779,2221,29036,4,0,0,31463002
pollux_rep.seq_sim_rl_50_cov_1_1_23.corrected.fastq.gz,run.pollux.sh,23,5083,4268,2470,60,1509,728,22,14118,8735,688298,5131,176,2887,1003,37,2,706269
